Time,Tau_X,Tau_Y,Tau_Z
2.58098112415531,0,0.614425459670865,0
2.58198112415531,0,0.613406579916429,0
2.58298112415531,0,0.612409568603066,0
2.58398112415531,0,0.611426912268534,0
2.58498112415531,0,0.610451724241589,0
2.58598112415531,0,0.609475113443777,0
2.5869811241553,0,0.608489379521205,0
2.5879811241553,0,0.607487613069292,0
2.5889811241553,0,0.606477917094162,0
2.5899811241553,0,0.605466404587713,0
2.5909811241553,0,0.604457435813653,0
2.5919811241553,0,0.603452966231123,0
2.5929811241553,0,0.602452758644919,0
2.5939811241553,0,0.601455196267148,0
2.5949811241553,0,0.600458258363263,0
2.5959811241553,0,0.59946029773223,0
2.5969811241553,0,0.598460440674582,0
2.5979811241553,0,0.597458607890748,0
2.5989811241553,0,0.596455274547088,0
2.5999811241553,0,0.595451132015463,0
2.6009811241553,0,0.594446792260616,0
2.6019811241553,0,0.593442615832247,0
2.6029811241553,0,0.592438677748957,0
2.6039811241553,0,0.591434836358967,0
2.6049811241553,0,0.59043084882203,0
2.6059811241553,0,0.589426480737461,0
2.6069811241553,0,0.588421576799585,0
2.6079811241553,0,0.587416082808714,0
2.6089811241553,0,0.586410028103043,0
2.6099811241553,0,0.585403487126285,0
2.6109811241553,0,0.584396539333345,0
2.6119811241553,0,0.583389240818912,0
2.6129811241553,0,0.582381612871345,0
2.6139811241553,0,0.58137364551162,0
2.6149811241553,0,0.58036530992304,0
2.6159811241553,0,0.579356572850753,0
2.6169811241553,0,0.578347407710951,0
2.6179811241553,0,0.577337799942597,0
2.6189811241553,0,0.576327746790838,0
2.6199811241553,0,0.575317253429815,0
2.6209811241553,0,0.574306327872879,0
2.6219811241553,0,0.57329497669759,0
2.6229811241553,0,0.572283202682984,0
2.6239811241553,0,0.571271004482581,0
2.6249811241553,0,0.570258377764261,0
2.6259811241553,0,0.569245316966957,0
2.6269811241553,0,0.568231816906507,0
2.6279811241553,0,0.567217873764475,0
2.6289811241553,0,0.56620348534407,0
2.6299811241553,0,0.565188650750271,0
2.6309811241553,0,0.564173369783075,0
2.6319811241553,0,0.563157642329992,0
2.6329811241553,0,0.562141467949953,0
2.6339811241553,0,0.561124845716756,0
2.6349811241553,0,0.560107774285273,0
2.6359811241553,0,0.55909025208496,0
2.6369811241553,0,0.55807227753621,0
2.6379811241553,0,0.557053849212763,0
2.6389811241553,0,0.556034965916195,0
2.6399811241553,0,0.555015626668149,0
2.6409811241553,0,0.553995830650803,0
2.6419811241553,0,0.552975577132498,0
2.6429811241553,0,0.551954865408474,0
2.6439811241553,0,0.550933694771363,0
2.6449811241553,0,0.54991206451219,0
2.6459811241553,0,0.54888997394136,0
2.6469811241553,0,0.547867422416477,0
2.6479811241553,0,0.546844409364816,0
2.6489811241553,0,0.54582093429364,0
2.6499811241553,0,0.544796996787226,0
2.6509811241553,0,0.543772596493451,0
2.6519811241553,0,0.542747733105011,0
2.6529811241553,0,0.541722406340386,0
2.6539811241553,0,0.540696615928039,0
2.6549811241553,0,0.539670361595361,0
2.6559811241553,0,0.538643643062672,0
2.6569811241553,0,0.537616460040975,0
2.6579811241553,0,0.536588812232654,0
2.6589811241553,0,0.53556069933395,0
2.6599811241553,0,0.534532121038956,0
2.6609811241553,0,0.533503077044838,0
2.6619811241553,0,0.532473567058632,0
2.6629811241553,0,0.531443590805148,0
2.6639811241553,0,0.530413148035796,0
2.6649811241553,0,0.529382238537568,0
2.6659811241553,0,0.528350862141108,0
2.6669811241553,0,0.527319018726845,0
2.6679811241553,0,0.526286708228236,0
2.6689811241553,0,0.525253930631511,0
2.6699811241553,0,0.524220685971595,0
2.6709811241553,0,0.523186974324451,0
2.6719811241553,0,0.522152795796376,0
2.6729811241553,0,0.521118150511212,0
2.6739811241553,0,0.520083038596752,0
2.6749811241553,0,0.519047460171445,0
2.6759811241553,0,0.518011415332903,0
2.67698112415529,0,0.516974904149184,0
2.67798112415529,0,0.515937926653963,0
2.67898112415529,0,0.514900482846074,0
2.67998112415529,0,0.513862572693608,0
2.68098112415529,0,0.512824196142288,0
2.68198112415529,0,0.511785353127431,0
2.68298112415529,0,0.51074604358831,0
2.68398112415529,0,0.509706267483484,0
2.68498112415529,0,0.508666024805531,0
2.68598112415529,0,0.507625315593437,0
2.68698112415529,0,0.506584139941361,0
2.68798112415529,0,0.505542498002438,0
2.68898112415529,0,0.504500389987135,0
2.68998112415529,0,0.503457816156084,0
2.69098112415529,0,0.50241477680785,0
2.69198112415529,0,0.501371272262846,0
2.69298112415529,0,0.500327302844897,0
2.69398112415529,0,0.499282868862569,0
2.69498112415529,0,0.498237970592134,0
2.69598112415529,0,0.497192608264339,0
2.69698112415529,0,0.496146782056384,0
2.69798112415529,0,0.495100492090409,0
2.69898112415529,0,0.494053738438716,0
2.69998112415529,0,0.493006521135517,0
2.70098112415529,0,0.491958840193923,0
2.70198112415529,0,0.490910695626458,0
2.70298112415529,0,0.489862087466797,0
2.70398112415529,0,0.488813015790085,0
2.70498112415529,0,0.487763480729601,0
2.70598112415529,0,0.486713482487378,0
2.70698112415529,0,0.48566302133736,0
2.70798112415529,0,0.484612097620572,0
2.70898112415529,0,0.483560711732295,0
2.70998112415529,0,0.482508864102865,0
2.71098112415529,0,0.481456555173888,0
2.71198112415529,0,0.480403785372872,0
2.71298112415529,0,0.479350555089129,0
2.71398112415529,0,0.478296864654184,0
2.71498112415529,0,0.477242714329156,0
2.71598112415529,0,0.476188104300937,0
2.71698112415529,0,0.475133034687995,0
2.71798112415529,0,0.474077505555359,0
2.71898112415529,0,0.473021516937147,0
2.71998112415529,0,0.471965068864059,0
2.72098112415529,0,0.470908161392452,0
2.72198112415529,0,0.469850794631168,0
2.72298112415529,0,0.468792968762723,0
2.72398112415529,0,0.467734684055766,0
2.72498112415529,0,0.466675940866916,0
2.72598112415529,0,0.465616739631354,0
2.72698112415529,0,0.464557080843116,0
2.72798112415529,0,0.463496965027293,0
2.72898112415529,0,0.46243639270763,0
2.72998112415529,0,0.461375364373722,0
2.73098112415529,0,0.460313880452151,0
2.73198112415529,0,0.459251941285834,0
2.73298112415529,0,0.458189547124307,0
2.73398112415529,0,0.457126698126971,0
2.73498112415529,0,0.456063394378916,0
2.73598112415529,0,0.454999635917888,0
2.73698112415529,0,0.453935422768636,0
2.73798112415529,0,0.45287075498035,0
2.73898112415529,0,0.45180563266185,0
2.73998112415529,0,0.4507400560097,0
2.74098112415529,0,0.449674025324718,0
2.74198112415529,0,0.44860754101455,0
2.74298112415529,0,0.447540603581225,0
2.74398112415529,0,0.446473213595255,0
2.74498112415529,0,0.445405371659378,0
2.74598112415529,0,0.444337078367044,0
2.74698112415529,0,0.44326833426145,0
2.74798112415529,0,0.44219913980112,0
2.74898112415529,0,0.441129495337217,0
2.74921419290669,0,0.440880090716036,0
2.74921419290672,0,0.440880090716006,0
2.75021419290672,0,0.439809990387463,0
2.75121419290672,0,0.438739501387424,0
2.75221419290672,0,0.43766841138612,0
2.75321419290672,0,0.436596759924794,0
2.75421419290672,0,0.435524618425825,0
2.75521419290672,0,0.434452048511388,0
2.75621419290672,0,0.433379084936234,0
2.75721419290672,0,0.432305733325297,0
2.75821419290672,0,0.431231978112328,0
2.75921419290672,0,0.430157794666969,0
2.76021419290672,0,0.429083160321406,0
2.76121419290672,0,0.428008061122628,0
2.76221419290672,0,0.426932493549658,0
2.76321419290672,0,0.425856462292172,0
2.76421419290672,0,0.424779976080416,0
2.76521419290672,0,0.423703043519244,0
2.76621419290672,0,0.422625670228057,0
2.76721419290672,0,0.421547857731434,0
2.76821419290672,0,0.420469603820522,0
2.76921419290672,0,0.419390903694257,0
2.77021419290672,0,0.418311751113472,0
2.77121419290672,0,0.417232138962076,0
2.77221419290672,0,0.416152058861678,0
2.77273506487212,0,0.415589231149976,0
2.77273506487215,0,0.415589231149944,0
2.77373506487215,0,0.414508326682416,0
2.77473506487215,0,0.413427075870956,0
2.77573506487215,0,0.412345273836631,0
2.77673506487215,0,0.411262840113884,0
2.77773506487215,0,0.410179697593197,0
2.77873506487215,0,0.409095734819919,0
2.77973506487215,0,0.408010771481427,0
2.78073506487215,0,0.406924514586515,0
2.78173506487215,0,0.405836497504304,0
2.78273506487215,0,0.404745989815693,0
2.78373506487215,0,0.403651859102984,0
2.78473506487215,0,0.402552356073247,0
2.78573506487215,0,0.401444779897914,0
2.78673506487215,0,0.400324958301131,0
2.78773506487215,0,0.399186442243411,0
2.78873506487215,0,0.398019261515516,0
2.78973506487215,0,0.396808005854418,0
2.79073506487215,0,0.395528873336218,0
2.79173506487215,0,0.39414514691084,0
2.79273506487215,0,0.392600302399883,0
2.79373506487215,0,0.390807605711823,0
2.79473506487215,0,0.38863464553328,0
2.79573506487215,0,0.385880891323483,0
2.79603441270376,0,0.384909947849314,0
2.79603441270379,0,0.384909947849218,0
2.79703441270379,0,0.380934929445015,0
2.79803441270379,0,0.375472917460894,0
2.79903441270379,0,0.367834884755658,0
2.80003441270379,0,0.357104112742483,0
2.80103441270379,0,0.342166190850049,0
2.80203441270379,0,0.321859708493016,0
2.80303441270379,0,0.295300779203112,0
2.80403441270379,0,0.262340772737336,0
2.80503441270379,0,0.223942415184375,0
2.80603441270379,0,0.180167426011442,0
2.80703441270379,0,0.134374669786878,0
2.80803441270379,0,0.0899614366849752,0
2.80903441270379,0,0.0495927222704294,0
2.81003441270379,0,0.0148298378215502,0
2.81103441270379,0,-0.0138247947529086,0
2.81203441270379,0,-0.0366314894897904,0
2.81303441270379,0,-0.0539742742506689,0
2.81403441270379,0,-0.0669256975642296,0
2.81503441270379,0,-0.076484345779893,0
2.81603441270379,0,-0.083516355649653,0
2.81703441270379,0,-0.0886665919908977,0
2.81803441270379,0,-0.0924528800998197,0
2.81903441270379,0,-0.0952672948324625,0
2.82003441270379,0,-0.097241044226671,0
2.82103441270379,0,-0.0985935493749432,0
2.82203441270379,0,-0.0994754838849812,0
2.82303441270379,0,-0.100015309400232,0
2.82403441270379,0,-0.10030811185946,0
2.82503441270378,0,-0.100425135068397,0
2.82603441270378,0,-0.100417874257916,0
2.82703441270378,0,-0.100323616936473,0
2.82803441270378,0,-0.100169078092978,0
2.82903441270378,0,-0.0999733644503921,0
2.83003441270378,0,-0.0997501036940461,0
2.83103441270378,0,-0.0995090061193118,0
2.83203441270378,0,-0.0992569641699898,0
2.83303441270378,0,-0.0989988394030765,0
2.83403441270378,0,-0.0987380303479046,0
2.83503441270378,0,-0.0984768917933906,0
2.83603441270378,0,-0.0982170479817725,0
2.83703441270378,0,-0.0979596253873513,0
2.83803441270378,0,-0.0977054198895524,0
2.83903441270378,0,-0.0974550094026367,0
2.84003441270378,0,-0.0972088230140407,0
2.84103441270378,0,-0.0969671789544986,0
2.84203441270378,0,-0.0967303039791726,0
2.84303441270378,0,-0.0964983450271551,0
2.84403441270378,0,-0.0962713805434548,0
2.84503441270378,0,-0.0960494346267582,0
2.84603441270378,0,-0.0958324934795554,0
2.84703441270378,0,-0.0956205214469359,0
2.84803441270378,0,-0.0954134735734338,0
2.84903441270378,0,-0.0952113027459342,0
2.85003441270378,0,-0.0950139613410101,0
2.85103441270378,0,-0.0948213989820536,0
2.85203441270378,0,-0.0946335588982573,0
2.85303441270378,0,-0.0944503752351122,0
2.85403441270378,0,-0.0942717727213731,0
2.85503441270378,0,-0.0940976688195237,0
2.85603441270378,0,-0.093927977403152,0
2.85703441270378,0,-0.0937626124849321,0
2.85803441270378,0,-0.0936014906584768,0
2.85903441270378,0,-0.0934445315687747,0
2.86003441270378,0,-0.0932916565460658,0
2.86103441270378,0,-0.093142786223811,0
2.86203441270378,0,-0.0929978382325332,0
2.86303441270378,0,-0.0928567259263156,0
2.86403441270378,0,-0.0927193586141345,0
2.86503441270378,0,-0.0925856431887757,0
2.86603441270378,0,-0.0924554865751777,0
2.86703441270378,0,-0.0923287982028451,0
2.86803441270378,0,-0.0922054917945437,0
2.86903441270378,0,-0.0920854860593136,0
2.87003441270378,0,-0.0919687042747305,0
2.87103441270378,0,-0.0918550730606998,0
2.87203441270378,0,-0.0917445208283604,0
2.87303441270378,0,-0.0916369763767678,0
2.87403441270378,0,-0.0915323679579125,0
2.87503441270378,0,-0.0914306229219744,0
2.87603441270378,0,-0.091331667868312,0
2.87703441270378,0,-0.0912354291138003,0
2.87803441270378,0,-0.091141833284651,0
2.87903441270378,0,-0.0910508078895048,0
2.88003441270378,0,-0.0909622818195425,0
2.88103441270378,0,-0.0908761857810274,0
2.88203441270378,0,-0.0907924526952079,0
2.88303441270378,0,-0.0907110180701871,0
2.88403441270378,0,-0.0906318203030645,0
2.88503441270378,0,-0.0905548008338884,0
2.88603441270378,0,-0.0904799040616255,0
2.88703441270378,0,-0.0904070769693943,0
2.88803441270378,0,-0.0903362684761049,0
2.88903441270378,0,-0.0902674286086844,0
2.89003441270378,0,-0.090200507655341,0
2.89103441270378,0,-0.0901354554787812,0
2.89203441270378,0,-0.0900722211460671,0
2.89303441270378,0,-0.0900107529588928,0
2.89403441270378,0,-0.0899509988825349,0
2.89503441270378,0,-0.089892907278831,0
2.89603441270378,0,-0.0898364277880969,0
2.89703441270378,0,-0.0897815121786633,0
2.89803441270378,0,-0.0897281150004325,0
2.89903441270378,0,-0.0896761939241033,0
2.90003441270378,0,-0.0896257097198533,0
2.90103441270378,0,-0.0895766258938283,0
2.90203441270378,0,-0.0895289080580478,0
2.90303441270378,0,-0.0894825231501249,0
2.90403441270378,0,-0.0894374386307778,0
2.90503441270378,0,-0.0893936217813453,0
2.90603441270378,0,-0.0893510392028072,0
2.90703441270378,0,-0.0893096565852227,0
2.90803441270378,0,-0.089269438769643,0
2.90903441270378,0,-0.0892303500896317,0
2.91003441270378,0,-0.0891923549346097,0
2.91103441270378,0,-0.0891554184430701,0
2.91203441270378,0,-0.0891195072149365,0
2.91303441270378,0,-0.0890845899256343,0
2.91403441270378,0,-0.0890506377359223,0
2.91503441270378,0,-0.08901762442498,0
2.91603441270377,0,-0.0889855262171648,0
2.91703441270377,0,-0.0889543213246558,0
2.91803441270377,0,-0.0889239892776569,0
2.91903441270377,0,-0.0888945101507572,0
2.92003441270377,0,-0.0888658638125856,0
2.92103441270377,0,-0.0888380293250609,0
2.92203441270377,0,-0.088810984587276,0
2.92303441270377,0,-0.0887847062824255,0
2.92403441270377,0,-0.0887591701318698,0
2.92503441270377,0,-0.0887343514063404,0
2.92603441270377,0,-0.088710225605797,0
2.92703441270377,0,-0.0886867691900916,0
2.92803441270377,0,-0.0886639602375639,0
2.92903441270377,0,-0.0886417789200494,0
2.93003441270377,0,-0.088620207719095,0
2.93103441270377,0,-0.0885992313463257,0
2.93203441270377,0,-0.0885788363831655,0
2.93303441270377,0,-0.0885590106981635,0
2.93403441270377,0,-0.0885397427354338,0
2.93503441270377,0,-0.0885210207888267,0
2.93603441270377,0,-0.0885028323763636,0
2.93703441270377,0,-0.0884851638135281,0
2.93803441270377,0,-0.0884680000513221,0
2.93903441270377,0,-0.0884513248019382,0
2.94003441270377,0,-0.0884351209304476,0
2.94103441270377,0,-0.0884193710421372,0
2.94203441270377,0,-0.088404058174885,0
2.94303441270377,0,-0.0883891664742835,0
2.94403441270377,0,-0.088374681747791,0
2.94503441270377,0,-0.0883605918025721,0
2.94603441270377,0,-0.0883468865134244,0
2.94703441270377,0,-0.0883335576092688,0
2.94803441270377,0,-0.088320598212575,0
2.94903441270377,0,-0.0883080022057987,0
2.95003441270377,0,-0.0882957635274409,0
2.95103441270377,0,-0.0882838755088853,0
2.95203441270377,0,-0.0882723303584987,0
2.95303441270377,0,-0.0882611188735065,0
2.95403441270377,0,-0.0882502304226793,0
2.95503441270377,0,-0.0882396532001475,0
2.95603441270377,0,-0.0882293747067668,0
2.95703441270377,0,-0.0882193823796413,0
2.95803441270377,0,-0.0882096642660697,0
2.95903441270377,0,-0.0882002096349366,0
2.96003441270377,0,-0.0881910094256109,0
2.96103441270377,0,-0.0881820564641319,0
2.96203441270377,0,-0.0881733454109173,0
2.96303441270377,0,-0.0881648724526154,0
2.96403441270377,0,-0.0881566347814564,0
2.96503441270377,0,-0.0881486299520517,0
2.96603441270377,0,-0.0881408552121307,0
2.96703441270377,0,-0.0881333069152444,0
2.96803441270377,0,-0.0881259801067497,0
2.96903441270377,0,-0.088118868346665,0
2.97003441270377,0,-0.088111963795391,0
2.97103441270377,0,-0.0881052575467076,0
2.97203441270377,0,-0.0880987401531351,0
2.97303441270377,0,-0.0880924022597788,0
2.97403441270377,0,-0.0880862352430521,0
2.97503441270377,0,-0.0880802317557054,0
2.97603441270377,0,-0.0880743860909616,0
2.97703441270377,0,-0.0880686943076726,0
2.97803441270377,0,-0.088063154100064,0
2.97903441270377,0,-0.0880577644303656,0
2.98003441270377,0,-0.0880525249870918,0
2.98103441270377,0,-0.088047435548449,0
2.98203441270377,0,-0.0880424953565905,0
2.98303441270377,0,-0.0880377025958709,0
2.98403441270377,0,-0.0880330540576113,0
2.98503441270377,0,-0.0880285450418914,0
2.98603441270377,0,-0.0880241695084449,0
2.98703441270377,0,-0.0880199204539915,0
2.98803441270377,0,-0.0880157904521797,0
2.98903441270377,0,-0.0880117722732731,0
2.99003441270377,0,-0.0880078594849248,0
2.99103441270377,0,-0.0880040469410278,0
2.99203441270377,0,-0.088000331081346,0
2.99303441270377,0,-0.0879967099996008,0
2.99403441270377,0,-0.0879931832660688,0
2.99503441270377,0,-0.0879897515362134,0
2.99603441270377,0,-0.0879864160061368,0
2.99703441270377,0,-0.0879831777986944,0
2.99803441270377,0,-0.0879800373761061,0
2.99903441270377,0,-0.0879769940696851,0
3.00003441270377,0,-0.0879740457964487,0
3.00103441270377,0,-0.0879711890069302,0
3.00203441270377,0,-0.087968418869665,0
3.00303441270377,0,-0.0879657296618786,0
3.00403441270377,0,-0.0879631153054221,0
3.00503441270377,0,-0.0879605699648794,0
3.00603441270377,0,-0.0879580886145972,0
3.00703441270376,0,-0.0879556674875924,0
3.00803441270376,0,-0.0879533043380607,0
3.00903441270376,0,-0.0879509984799063,0
3.01003441270376,0,-0.0879487505924289,0
3.01103441270376,0,-0.0879465623292075,0
3.01203441270376,0,-0.0879444357852187,0
3.01303441270376,0,-0.0879423729095919,0
3.01403441270376,0,-0.087940374948997,0
3.01503441270376,0,-0.0879384420090601,0
3.01603441270376,0,-0.0879365727983094,0
3.01703441270376,0,-0.0879347645929721,0
3.01803441270376,0,-0.0879330134256798,0
3.01903441270376,0,-0.0879313144689993,0
3.02003441270376,0,-0.0879296625527837,0
3.02103441270376,0,-0.0879280527389043,0
3.02203441270376,0,-0.0879264808614353,0
3.02303441270376,0,-0.0879249439548939,0
3.02403441270376,0,-0.0879234405039408,0
3.02503441270376,0,-0.0879219704778733,0
3.02603441270376,0,-0.0879205351469229,0
3.02703441270376,0,-0.087919136707903,0
3.02803441270376,0,-0.0879177777771606,0
3.02903441270376,0,-0.0879164608280767,0
3.03003441270376,0,-0.087915187657299,0
3.03103441270376,0,-0.0879139589601119,0
3.03203441270376,0,-0.087912774076617,0
3.03303441270376,0,-0.0879116309487907,0
3.03403441270376,0,-0.0879105262895185,0
3.03503441270376,0,-0.087909455938784,0
3.03603441270376,0,-0.0879084153547968,0
3.03703441270376,0,-0.0879074001606399,0
3.03803441270376,0,-0.087906406669472,0
3.03903441270376,0,-0.0879054323059723,0
3.04003441270376,0,-0.0879044758650254,0
3.04103441270376,0,-0.087903537567959,0
3.04203441270376,0,-0.0879026189084798,0
3.04303441270376,0,-0.0879017223149445,0
3.04403441270376,0,-0.0879008506774436,0
3.04503441270376,0,-0.0879000068126853,0
3.04603441270376,0,-0.0878991929442431,0
3.04703441270376,0,-0.0878984102776215,0
3.04803441270376,0,-0.0878976587292161,0
3.04903441270376,0,-0.0878969368516549,0
3.05003441270376,0,-0.0878962419625498,0
3.05103441270376,0,-0.0878955704576933,0
3.05203441270376,0,-0.0878949182616485,0
3.05303441270376,0,-0.0878942813467441,0
3.05403441270376,0,-0.0878936562465862,0
3.05503441270376,0,-0.0878930404841739,0
3.05603441270376,0,-0.0878924328574034,0
3.05703441270376,0,-0.0878918335351062,0
3.05803441270376,0,-0.0878912439558758,0
3.05903441270376,0,-0.0878906665420359,0
3.06003441270376,0,-0.0878901042728454,0
3.06103441270376,0,-0.0878895601806642,0
3.06203441270376,0,-0.0878890368435835,0
3.06303441270376,0,-0.0878885359493728,0
3.06403441270376,0,-0.0878880579916483,0
3.06503441270376,0,-0.0878876021451096,0
3.06603441270376,0,-0.0878871663353782,0
3.06703441270376,0,-0.0878867474900473,0
3.06803441270376,0,-0.087886341937103,0
3.06903441270376,0,-0.0878859458889842,0
3.07003441270376,0,-0.0878855559428092,0
3.07103441270376,0,-0.0878851695231588,0
3.07203441270376,0,-0.0878847852048498,0
3.07303441270376,0,-0.0878844028677914,0
3.07403441270376,0,-0.0878840236639248,0
3.07503441270376,0,-0.0878836498026204,0
3.07603441270376,0,-0.0878832841835588,0
3.07703441270376,0,-0.0878829299351304,0
3.07803441270376,0,-0.0878825899220946,0
3.07903441270376,0,-0.0878822662950864,0
3.08003441270376,0,-0.0878819601471547,0
3.08103441270376,0,-0.087881671323778,0
3.08203441270376,0,-0.0878813984151897,0
3.08303441270376,0,-0.0878811389298494,0
3.08403441270376,0,-0.08788088962243,0
3.08503441270376,0,-0.0878806469298293,0
3.08603441270376,0,-0.0878804074514286,0
3.08703441270376,0,-0.0878801684035258,0
3.08803441270376,0,-0.0878799279856108,0
3.08903441270376,0,-0.0878796856034297,0
3.09003441270376,0,-0.0878794419210869,0
3.09103441270376,0,-0.0878791987338924,0
3.09203441270376,0,-0.0878789586807631,0
3.09303441270376,0,-0.0878787248397448,0
3.09403441270376,0,-0.0878785002638778,0
3.09503441270376,0,-0.0878782875227256,0
3.09603441270376,0,-0.0878780883164278,0
3.09703441270376,0,-0.0878779032162609,0
3.09803441270375,0,-0.0878777315649342,0
3.09903441270375,0,-0.087877571554479,0
3.10003441270375,0,-0.0878774204657184,0
3.10103441270375,0,-0.0878772750350345,0
3.10203441270375,0,-0.0878771318990409,0
3.10303441270375,0,-0.0878769880491059,0
3.10403441270375,0,-0.0878768412355455,0
3.10503441270375,0,-0.0878766902626817,0
3.10603441270375,0,-0.0878765351354636,0
3.10703441270375,0,-0.0878763770355233,0
3.10803441270375,0,-0.0878762181347815,0
3.10903441270375,0,-0.0878760612696502,0
3.11003441270375,0,-0.0878759095251346,0
3.11103441270375,0,-0.0878757657862852,0
3.11203441270375,0,-0.0878756323217297,0
3.11303441270375,0,-0.0878755104537742,0
3.11403441270375,0,-0.0878754003643751,0
3.11503441270375,0,-0.0878753010613505,0
3.11603441270375,0,-0.0878752105082102,0
3.11703441270375,0,-0.087875125899913,0
3.11803441270375,0,-0.0878750440441573,0
3.11903441270375,0,-0.0878749617946087,0
3.12003441270375,0,-0.0878748764762296,0
3.12103441270375,0,-0.0878747862432154,0
3.12203441270375,0,-0.0878746903198803,0
3.12303441270375,0,-0.0878745890932788,0
3.12403441270375,0,-0.0878744840438084,0
3.12503441270375,0,-0.0878743775259681,0
3.12603441270375,0,-0.0878742724291602,0
3.12703441270375,0,-0.0878741717674226,0
3.12803441270375,0,-0.0878740782536608,0
3.12903441270375,0,-0.0878739939183084,0
3.13003441270375,0,-0.0878739198240185,0
3.13103441270375,0,-0.087873855915635,0
3.13203441270375,0,-0.0878738010242269,0
3.13303441270375,0,-0.0878737530237716,0
3.13403441270375,0,-0.0878737091207293,0
3.13503441270375,0,-0.0878736662307,0
3.13603441270375,0,-0.0878736213956194,0
3.13703441270375,0,-0.087873572180233,0
3.13803441270375,0,-0.0878735169960611,0
3.13903441270375,0,-0.0878734553078408,0
3.14003441270375,0,-0.0878733876949402,0
3.14103441270375,0,-0.0878733157617485,0
3.14203441270375,0,-0.0878732419087278,0
3.14303441270375,0,-0.087873168995639,0
3.14403441270375,0,-0.0878730999454757,0
3.14503441270375,0,-0.0878730373418782,0
3.14603441270375,0,-0.087872983074235,0
3.14703441270375,0,-0.0878729380794722,0
3.14803441270375,0,-0.0878729022142839,0
3.14903441270375,0,-0.0878728742743086,0
3.15003441270375,0,-0.0878728521565163,0
3.15103441270375,0,-0.0878728331429749,0
3.15203441270375,0,-0.0878728142649663,0
3.15303441270375,0,-0.0878727927009059,0
3.15403441270375,0,-0.0878727661504713,0
3.15503441270375,0,-0.0878727331379818,0
3.15603441270375,0,-0.0878726932034325,0
3.15703441270375,0,-0.0878726469551679,0
3.15803441270375,0,-0.0878725959801486,0
3.15903441270375,0,-0.087872542623059,0
3.16003441270375,0,-0.0878724896649959,0
3.16103441270375,0,-0.0878724399462533,0
3.16203441270375,0,-0.0878723959823586,0
3.16303441270375,0,-0.087872359626687,0
3.16403441270375,0,-0.0878723318226718,0
3.16503441270375,0,-0.0878723124783736,0
3.16603441270375,0,-0.0878723004809746,0
3.16703441270375,0,-0.0878722938467374,0
3.16803441270375,0,-0.0878722899849898,0
3.16903441270375,0,-0.0878722860423346,0
3.17003441270375,0,-0.0878722792804118,0
3.17103441270375,0,-0.087872267435614,0
3.17203441270375,0,-0.0878722490139518,0
3.17303441270375,0,-0.0878722234835571,0
3.17403441270375,0,-0.0878721913374499,0
3.17503441270375,0,-0.0878721540224787,0
3.17603441270375,0,-0.0878721137411126,0
3.17703441270375,0,-0.0878720731556431,0
3.17803441270375,0,-0.0878720350330494,0
3.17903441270375,0,-0.0878720018787928,0
3.18003441270375,0,-0.0878719756052668,0
3.18103441270375,0,-0.0878719572830726,0
3.18203441270375,0,-0.087871947000625,0
3.18303441270375,0,-0.0878719438560863,0
3.18403441270375,0,-0.0878719460777936,0
3.18503441270375,0,-0.0878719512587145,0
3.18603441270375,0,-0.0878719566719175,0
3.18703441270375,0,-0.0878719596271592,0
3.18803441270374,0,-0.0878719578196489,0
3.18903441270374,0,-0.0878719496284131,0
3.19003441270374,0,-0.0878719343217547,0
3.19103441270374,0,-0.0878719121479704,0
3.19203441270374,0,-0.0878718842962843,0
3.19303441270374,0,-0.0878718527376225,0
3.19403441270374,0,-0.0878718199633474,0
3.19503441270374,0,-0.0878717886587715,0
3.19603441270374,0,-0.0878717613524564,0
3.19703441270374,0,-0.0878717400896235,0
3.19803441270374,0,-0.0878717261672434,0
3.19903441270374,0,-0.087871719969777,0
3.20003441270374,0,-0.0878717209218202,0
3.20103441270374,0,-0.0878717275659232,0
3.20203441270374,0,-0.0878717377534818,0
3.20303441270374,0,-0.0878717489229061,0
3.20403441270374,0,-0.0878717584304716,0
3.20503441270374,0,-0.0878717638892776,0
3.20603441270374,0,-0.0878717634731805,0
3.20703441270374,0,-0.0878717561481793,0
3.20803441270374,0,-0.0878717417993908,0
3.20903441270374,0,-0.0878717212421757,0
3.21003441270374,0,-0.087871696111373,0
3.21103441270374,0,-0.0878716686486142,0
3.21203441270374,0,-0.0878716414125632,0
3.21303441270374,0,-0.0878716169499725,0
3.21403441270374,0,-0.0878715974713496,0
3.21503441270374,0,-0.0878715845695309,0
3.21603441270374,0,-0.0878715790198001,0
3.21703441270374,0,-0.0878715806841976,0
3.21803441270374,0,-0.087871588532605,0
3.21903441270374,0,-0.0878716007767345,0
3.22003441270374,0,-0.0878716150998753,0
3.22103441270374,0,-0.0878716289516694,0
3.22203441270374,0,-0.0878716398709707,0
3.22303441270374,0,-0.0878716457960682,0
3.22403441270374,0,-0.0878716453222553,0
3.22503441270374,0,-0.0878716378757644,0
3.22603441270374,0,-0.0878716237811865,0
3.22703441270374,0,-0.0878716042164861,0
3.22803441270374,0,-0.0878715810599963,0
3.22903441270374,0,-0.0878715566512547,0
3.23003441270374,0,-0.0878715334943824,0
3.23103441270374,0,-0.087871513943141,0
3.23203441270374,0,-0.0878714999060971,0
3.23303441270374,0,-0.0878714926098851,0
3.23403441270374,0,-0.0878714924482518,0
